Dry bulb temperature, Total radiation on surface, Beam radiation on surface, Angle of incidence on surface, Sun zenith angle, Sun azimuth angle, Relative humidity, Wind speed, Effective sky temperature, Ground reflectance, Flap State Code, Indoor Air Temp, Outlet Air Temperature, Wall Temperature
26.74	314.93	314.93	90	89	180	44.76	0	26.74	0.2	1	36.44	29.473	25.561
26.49	316.83	316.83	90	89	180	45.94	0	26.49	0.2	1	36.26	29.45	25.518
26.21	314.44	314.44	90	89	180	46.65	0	26.21	0.2	1	36.12	29.414	25.486
26.01	314.01	314.01	90	89	180	48.24	0	26.01	0.2	1	36.01	29.375	25.443
25.78	318.86	318.86	90	89	180	49.27	0	25.78	0.2	1	35.88	29.323	25.407
25.81	317.6	317.6	90	89	180	50.25	0	25.81	0.2	1	35.77	29.28	25.358
25.59	320.52	320.52	90	89	180	50.98	0	25.59	0.2	1	35.67	29.231	25.322
25.6	316.49	316.49	90	89	180	50.51	0	25.6	0.2	1	35.25	29.188	25.289
25.49	318.35	318.35	90	89	180	51.01	0	25.49	0.2	1	35.47	29.146	25.256
25.43	314.29	314.29	90	89	180	50.22	0	25.43	0.2	1	35.36	29.113	25.214
25.52	314.29	314.29	90	89	180	50.02	0	25.52	0.2	1	35.28	29.061	25.178
25.47	313.99	313.99	90	89	180	51.33	0	25.47	0.2	1	35.16	29.025	25.145
25.21	316.66	316.66	90	89	180	51.27	0	25.21	0.2	1	35.06	28.992	25.102
25.19	315.1	315.1	90	89	180	51.24	0	25.19	0.2	1	34.95	28.949	25.07
25.4	314.18	314.18	90	89	180	50.26	0	25.4	0.2	1	34.86	28.913	25.033
25.46	315.23	315.23	90	89	180	50.37	0	25.46	0.2	1	34.76	28.871	25.001
25.39	312.21	312.21	90	89	180	49.97	0	25.39	0.2	1	34.68	28.838	24.958
25.0	311.36	311.36	90	89	180	50.15	0	25.0	0.2	1	34.56	28.795	24.932
24.55	315.18	315.18	90	89	180	52.28	0	24.55	0.2	1	34.46	28.759	24.889
24.88	313.69	313.69	90	89	180	50.95	0	24.88	0.2	1	34.36	28.726	24.857
25.22	311.6	311.6	90	89	180	50.27	0	25.22	0.2	1	34.26	28.694	24.824
25.1	312.41	312.41	90	89	180	51.06	0	25.1	0.2	1	34.17	28.651	24.788
25.19	316.47	316.47	90	89	180	51.23	0	25.19	0.2	1	34.08	28.618	24.755
25.3	317.51	317.51	90	89	180	51.26	0	25.3	0.2	2	33.99	28.585	24.722
25.21	318.88	318.88	90	89	180	51.07	0	25.21	0.2	2	33.89	28.549	24.696
24.89	317.73	317.73	90	89	180	53.01	0	24.89	0.2	2	33.84	28.5	24.66
24.46	320.4	320.4	90	89	180	55.92	0	24.46	0.2	2	33.72	28.458	24.627
24.6	324.31	324.31	90	89	180	55.5	0	24.6	0.2	2	33.63	28.395	24.601
24.81	326.83	326.83	90	89	180	54.92	0	24.81	0.2	2	33.52	28.336	24.568
